condition	seed	template	benchmark	data	instr	baseline_orig	cond_orig	delta_orig	baseline_rep	cond_rep	delta_rep	baseline_pf_orig	cond_pf_orig	baseline_pf_rep	cond_pf_rep
condition-2-zh-5k	123	1	csqa	ur	zh	0.3760	0.4270	+0.0510	0.3760	0.4270	+0.0510	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	123	1	csqa	zh	en	0.5450	0.5410	-0.0040	0.5450	0.5410	-0.0040	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	123	1	csqa	zh	zh	0.5340	0.5530	+0.0190	0.5340	0.5530	+0.0190	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	123	1	sib200	en	en	0.7549	0.7598	+0.0049	0.7549	0.7549	+0.0000	0.0000	0.0000	0.0000	0.0049
condition-2-zh-5k	123	1	sib200	en	zh	0.7157	0.7206	+0.0049	0.7157	0.7206	+0.0049	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	123	1	sib200	es	en	0.7794	0.7843	+0.0049	0.7745	0.7745	+0.0000	0.0000	0.0000	0.0049	0.0147
condition-2-zh-5k	123	1	sib200	es	zh	0.5784	0.6961	+0.1176	0.6373	0.6961	+0.0588	0.0882	0.0000	0.0147	0.0000
condition-2-zh-5k	123	1	sib200	ur	en	0.7402	0.7255	-0.0147	0.7255	0.7255	+0.0000	0.0000	0.0000	0.0147	0.0000
condition-2-zh-5k	123	1	sib200	ur	zh	0.5686	0.6716	+0.1029	0.5735	0.6716	+0.0980	0.0098	0.0000	0.0049	0.0000
condition-2-zh-5k	123	1	sib200	zh	en	0.8039	0.7745	-0.0294	0.7892	0.7647	-0.0245	0.0098	0.0000	0.0196	0.0098
condition-2-zh-5k	123	1	sib200	zh	zh	0.5343	0.7010	+0.1667	0.6667	0.7010	+0.0343	0.1912	0.0049	0.0098	0.0000
condition-2-zh-5k	123	1	xnli	en	en	0.4998	0.4950	-0.0048	0.4998	0.4950	-0.0048	0.0014	0.0000	0.0014	0.0000
condition-2-zh-5k	123	1	xnli	en	zh	0.3333	0.3327	-0.0006	0.3333	0.3327	-0.0006	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	123	1	xnli	es	en	0.4525	0.4335	-0.0190	0.4525	0.4335	-0.0190	0.0006	0.0000	0.0006	0.0000
condition-2-zh-5k	123	1	xnli	es	zh	0.3337	0.3331	-0.0006	0.3337	0.3331	-0.0006	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	123	1	xnli	ur	en	0.4343	0.4389	+0.0046	0.4343	0.4389	+0.0046	0.0038	0.0000	0.0038	0.0000
condition-2-zh-5k	123	1	xnli	ur	zh	0.3311	0.3315	+0.0004	0.3311	0.3319	+0.0008	0.0002	0.0064	0.0002	0.0060
condition-2-zh-5k	123	1	xnli	zh	en	0.3906	0.3946	+0.0040	0.3906	0.3946	+0.0040	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	123	1	xnli	zh	zh	0.3329	0.3323	-0.0006	0.3329	0.3323	-0.0006	0.0004	0.0000	0.0004	0.0000
condition-2-zh-5k	123	2	belebele	en	en	0.7822	0.7867	+0.0044	0.7822	0.7867	+0.0044	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	123	2	belebele	en	zh	0.8000	0.8122	+0.0122	0.8000	0.8122	+0.0122	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	123	2	belebele	es	en	0.7011	0.7189	+0.0178	0.7011	0.7189	+0.0178	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	123	2	belebele	es	zh	0.7167	0.7433	+0.0267	0.7167	0.7433	+0.0267	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	123	2	belebele	ur	en	0.6144	0.6278	+0.0133	0.6144	0.6278	+0.0133	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	123	2	belebele	ur	zh	0.6067	0.6378	+0.0311	0.6067	0.6378	+0.0311	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	123	2	belebele	zh	en	0.7589	0.7756	+0.0167	0.7589	0.7756	+0.0167	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	123	2	belebele	zh	zh	0.7611	0.7844	+0.0233	0.7611	0.7844	+0.0233	0.0000	0.0011	0.0000	0.0011
condition-2-zh-5k	123	2	csqa	en	en	0.6070	0.6060	-0.0010	0.6070	0.6060	-0.0010	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	123	2	csqa	en	zh	0.6310	0.6280	-0.0030	0.6310	0.6280	-0.0030	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	123	2	csqa	es	en	0.5170	0.5250	+0.0080	0.5170	0.5250	+0.0080	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	123	2	csqa	es	zh	0.5300	0.5380	+0.0080	0.5300	0.5380	+0.0080	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	123	2	csqa	ur	en	0.4170	0.4170	+0.0000	0.4170	0.4170	+0.0000	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	123	2	csqa	ur	zh	0.4020	0.3940	-0.0080	0.4020	0.3940	-0.0080	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	123	2	csqa	zh	en	0.5320	0.5200	-0.0120	0.5320	0.5200	-0.0120	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	123	2	csqa	zh	zh	0.5320	0.5400	+0.0080	0.5320	0.5400	+0.0080	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	123	2	sib200	en	en	0.7206	0.6716	-0.0490	0.7206	0.6716	-0.0490	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	123	2	sib200	en	zh	0.6275	0.6716	+0.0441	0.6520	0.6716	+0.0196	0.0539	0.0000	0.0098	0.0000
condition-2-zh-5k	123	2	sib200	es	en	0.6765	0.6373	-0.0392	0.6765	0.6373	-0.0392	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	123	2	sib200	es	zh	0.4755	0.6324	+0.1569	0.5931	0.6324	+0.0392	0.1716	0.0245	0.0147	0.0294
condition-2-zh-5k	123	2	sib200	ur	en	0.6814	0.6618	-0.0196	0.6814	0.6618	-0.0196	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	123	2	sib200	ur	zh	0.5343	0.6127	+0.0784	0.5343	0.6127	+0.0784	0.0147	0.0000	0.0098	0.0000
condition-2-zh-5k	123	2	sib200	zh	en	0.6961	0.6618	-0.0343	0.6961	0.6569	-0.0392	0.0000	0.0000	0.0000	0.0049
condition-2-zh-5k	123	2	sib200	zh	zh	0.4853	0.6471	+0.1618	0.6225	0.6471	+0.0245	0.2206	0.0196	0.0245	0.0098
condition-2-zh-5k	123	2	xnli	en	en	0.3786	0.3928	+0.0142	0.3786	0.3928	+0.0142	0.0004	0.0004	0.0004	0.0004
condition-2-zh-5k	123	2	xnli	en	zh	0.2405	0.3341	+0.0936	0.3337	0.3347	+0.0010	0.3212	0.0046	0.1477	0.0040
condition-2-zh-5k	123	2	xnli	es	en	0.3661	0.3984	+0.0323	0.3661	0.3984	+0.0323	0.0086	0.0042	0.0086	0.0042
condition-2-zh-5k	123	2	xnli	es	zh	0.1128	0.3323	+0.2196	0.2369	0.3333	+0.0964	0.7014	0.0172	0.4603	0.0152
condition-2-zh-5k	123	2	xnli	ur	en	0.3357	0.3351	-0.0006	0.3357	0.3351	-0.0006	0.0130	0.0016	0.0130	0.0016
condition-2-zh-5k	123	2	xnli	ur	zh	0.2014	0.3024	+0.1010	0.2078	0.3132	+0.1054	0.3856	0.1303	0.3699	0.0940
condition-2-zh-5k	123	2	xnli	zh	en	0.4649	0.4774	+0.0126	0.4649	0.4774	+0.0126	0.0054	0.0004	0.0054	0.0004
condition-2-zh-5k	123	2	xnli	zh	zh	0.0675	0.3659	+0.2984	0.2491	0.3705	+0.1214	0.8253	0.0377	0.4054	0.0273
condition-2-zh-5k	42	1	belebele	en	en	0.7678	0.7767	+0.0089	0.7678	0.7767	+0.0089	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	42	1	belebele	en	zh	0.7889	0.7967	+0.0078	0.7889	0.7967	+0.0078	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	42	1	belebele	es	en	0.6911	0.7056	+0.0144	0.6911	0.7056	+0.0144	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	42	1	belebele	es	zh	0.6956	0.7322	+0.0367	0.6956	0.7322	+0.0367	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	42	1	belebele	ur	en	0.6044	0.6133	+0.0089	0.6044	0.6133	+0.0089	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	42	1	belebele	ur	zh	0.5922	0.6211	+0.0289	0.5922	0.6211	+0.0289	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	42	1	belebele	zh	en	0.7500	0.7622	+0.0122	0.7500	0.7622	+0.0122	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	42	1	belebele	zh	zh	0.7756	0.7811	+0.0056	0.7756	0.7811	+0.0056	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	42	1	csqa	en	en	0.6070	0.6060	-0.0010	0.6070	0.6060	-0.0010	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	42	1	csqa	en	zh	0.6410	0.6420	+0.0010	0.6410	0.6420	+0.0010	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	42	1	csqa	es	en	0.5240	0.5300	+0.0060	0.5240	0.5300	+0.0060	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	42	1	csqa	es	zh	0.5470	0.5640	+0.0170	0.5470	0.5640	+0.0170	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	42	1	csqa	ur	en	0.4240	0.4200	-0.0040	0.4240	0.4200	-0.0040	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	42	1	csqa	ur	zh	0.3760	0.4280	+0.0520	0.3760	0.4280	+0.0520	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	42	1	csqa	zh	en	0.5450	0.5450	+0.0000	0.5450	0.5450	+0.0000	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	42	1	csqa	zh	zh	0.5340	0.5480	+0.0140	0.5340	0.5480	+0.0140	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	42	1	sib200	en	en	0.7549	0.7696	+0.0147	0.7549	0.7647	+0.0098	0.0000	0.0000	0.0000	0.0049
condition-2-zh-5k	42	1	sib200	en	zh	0.7157	0.6863	-0.0294	0.7157	0.6863	-0.0294	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	42	1	sib200	es	en	0.7794	0.7745	-0.0049	0.7745	0.7598	-0.0147	0.0000	0.0000	0.0049	0.0147
condition-2-zh-5k	42	1	sib200	es	zh	0.5784	0.6618	+0.0833	0.6373	0.6618	+0.0245	0.0882	0.0000	0.0147	0.0049
condition-2-zh-5k	42	1	sib200	ur	en	0.7402	0.7059	-0.0343	0.7255	0.7059	-0.0196	0.0000	0.0000	0.0147	0.0000
condition-2-zh-5k	42	1	sib200	ur	zh	0.5686	0.5931	+0.0245	0.5735	0.5931	+0.0196	0.0098	0.0000	0.0049	0.0049
condition-2-zh-5k	42	1	sib200	zh	en	0.8039	0.7500	-0.0539	0.7892	0.7451	-0.0441	0.0098	0.0000	0.0196	0.0049
condition-2-zh-5k	42	1	sib200	zh	zh	0.5343	0.6765	+0.1422	0.6667	0.6814	+0.0147	0.1912	0.0098	0.0098	0.0000
condition-2-zh-5k	42	1	xnli	en	en	0.4998	0.5190	+0.0192	0.4998	0.5190	+0.0192	0.0014	0.0000	0.0014	0.0000
condition-2-zh-5k	42	1	xnli	en	zh	0.3333	0.3327	-0.0006	0.3333	0.3327	-0.0006	0.0000	0.0002	0.0000	0.0002
condition-2-zh-5k	42	1	xnli	es	en	0.4525	0.4585	+0.0060	0.4525	0.4585	+0.0060	0.0006	0.0000	0.0006	0.0000
condition-2-zh-5k	42	1	xnli	es	zh	0.3337	0.3333	-0.0004	0.3337	0.3333	-0.0004	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	42	1	xnli	ur	en	0.4343	0.4521	+0.0178	0.4343	0.4521	+0.0178	0.0038	0.0000	0.0038	0.0000
condition-2-zh-5k	42	1	xnli	ur	zh	0.3311	0.3381	+0.0070	0.3311	0.3381	+0.0070	0.0002	0.0321	0.0002	0.0319
condition-2-zh-5k	42	1	xnli	zh	en	0.3906	0.4120	+0.0214	0.3906	0.4120	+0.0214	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	42	1	xnli	zh	zh	0.3329	0.3395	+0.0066	0.3329	0.3395	+0.0066	0.0004	0.0016	0.0004	0.0016
condition-2-zh-5k	42	2	belebele	en	en	0.7822	0.7867	+0.0044	0.7822	0.7867	+0.0044	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	42	2	belebele	en	zh	0.8000	0.8100	+0.0100	0.8000	0.8100	+0.0100	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	42	2	belebele	es	en	0.7011	0.7256	+0.0244	0.7011	0.7256	+0.0244	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	42	2	belebele	es	zh	0.7167	0.7411	+0.0244	0.7167	0.7411	+0.0244	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	42	2	belebele	ur	en	0.6144	0.6300	+0.0156	0.6144	0.6300	+0.0156	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	42	2	belebele	ur	zh	0.6067	0.6389	+0.0322	0.6067	0.6389	+0.0322	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	42	2	belebele	zh	en	0.7589	0.7778	+0.0189	0.7589	0.7778	+0.0189	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	42	2	belebele	zh	zh	0.7611	0.7911	+0.0300	0.7611	0.7911	+0.0300	0.0000	0.0011	0.0000	0.0011
condition-2-zh-5k	42	2	csqa	en	en	0.6070	0.6160	+0.0090	0.6070	0.6160	+0.0090	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	42	2	csqa	en	zh	0.6310	0.6300	-0.0010	0.6310	0.6300	-0.0010	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	42	2	csqa	es	en	0.5170	0.5280	+0.0110	0.5170	0.5280	+0.0110	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	42	2	csqa	es	zh	0.5300	0.5360	+0.0060	0.5300	0.5360	+0.0060	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	42	2	csqa	ur	en	0.4170	0.4180	+0.0010	0.4170	0.4180	+0.0010	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	42	2	csqa	ur	zh	0.4020	0.4000	-0.0020	0.4020	0.4000	-0.0020	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	42	2	csqa	zh	en	0.5320	0.5310	-0.0010	0.5320	0.5310	-0.0010	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	42	2	csqa	zh	zh	0.5320	0.5470	+0.0150	0.5320	0.5470	+0.0150	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	42	2	sib200	en	en	0.7206	0.6814	-0.0392	0.7206	0.6814	-0.0392	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	42	2	sib200	en	zh	0.6275	0.6667	+0.0392	0.6520	0.6667	+0.0147	0.0539	0.0000	0.0098	0.0000
condition-2-zh-5k	42	2	sib200	es	en	0.6765	0.6520	-0.0245	0.6765	0.6520	-0.0245	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	42	2	sib200	es	zh	0.4755	0.6225	+0.1471	0.5931	0.6225	+0.0294	0.1716	0.0196	0.0147	0.0245
condition-2-zh-5k	42	2	sib200	ur	en	0.6814	0.6667	-0.0147	0.6814	0.6667	-0.0147	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	42	2	sib200	ur	zh	0.5343	0.5931	+0.0588	0.5343	0.5931	+0.0588	0.0147	0.0000	0.0098	0.0000
condition-2-zh-5k	42	2	sib200	zh	en	0.6961	0.6569	-0.0392	0.6961	0.6520	-0.0441	0.0000	0.0000	0.0000	0.0049
condition-2-zh-5k	42	2	sib200	zh	zh	0.4853	0.6176	+0.1324	0.6225	0.6275	+0.0049	0.2206	0.0343	0.0245	0.0196
condition-2-zh-5k	42	2	xnli	en	en	0.3786	0.3685	-0.0102	0.3786	0.3685	-0.0102	0.0004	0.0002	0.0004	0.0002
condition-2-zh-5k	42	2	xnli	en	zh	0.2405	0.3341	+0.0936	0.3337	0.3357	+0.0020	0.3212	0.0427	0.1477	0.0395
condition-2-zh-5k	42	2	xnli	es	en	0.3661	0.3750	+0.0090	0.3661	0.3750	+0.0090	0.0086	0.0034	0.0086	0.0034
condition-2-zh-5k	42	2	xnli	es	zh	0.1128	0.3331	+0.2204	0.2369	0.3345	+0.0976	0.7014	0.0569	0.4603	0.0529
condition-2-zh-5k	42	2	xnli	ur	en	0.3357	0.3343	-0.0014	0.3357	0.3343	-0.0014	0.0130	0.0012	0.0130	0.0012
condition-2-zh-5k	42	2	xnli	ur	zh	0.2014	0.2289	+0.0275	0.2078	0.2495	+0.0417	0.3856	0.3641	0.3699	0.3070
condition-2-zh-5k	42	2	xnli	zh	en	0.4649	0.4443	-0.0206	0.4649	0.4443	-0.0206	0.0054	0.0008	0.0054	0.0008
condition-2-zh-5k	42	2	xnli	zh	zh	0.0675	0.3257	+0.2583	0.2491	0.3517	+0.1026	0.8253	0.1938	0.4054	0.1375
condition-2-zh-5k	456	1	belebele	en	en	0.7678	0.7822	+0.0144	0.7678	0.7822	+0.0144	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	456	1	belebele	en	zh	0.7889	0.8067	+0.0178	0.7889	0.8067	+0.0178	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	456	1	belebele	es	en	0.6911	0.7044	+0.0133	0.6911	0.7044	+0.0133	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	456	1	belebele	es	zh	0.6956	0.7333	+0.0378	0.6956	0.7333	+0.0378	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	456	1	belebele	ur	en	0.6044	0.6133	+0.0089	0.6044	0.6133	+0.0089	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	456	1	belebele	ur	zh	0.5922	0.6211	+0.0289	0.5922	0.6211	+0.0289	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	456	1	belebele	zh	en	0.7500	0.7700	+0.0200	0.7500	0.7700	+0.0200	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	456	1	belebele	zh	zh	0.7756	0.7800	+0.0044	0.7756	0.7800	+0.0044	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	456	1	csqa	en	en	0.6070	0.6020	-0.0050	0.6070	0.6020	-0.0050	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	456	1	csqa	en	zh	0.6410	0.6500	+0.0090	0.6410	0.6500	+0.0090	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	456	1	csqa	es	en	0.5240	0.5230	-0.0010	0.5240	0.5230	-0.0010	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	456	1	csqa	es	zh	0.5470	0.5700	+0.0230	0.5470	0.5700	+0.0230	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	456	1	csqa	ur	en	0.4240	0.4160	-0.0080	0.4240	0.4160	-0.0080	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	456	1	csqa	ur	zh	0.3760	0.4310	+0.0550	0.3760	0.4310	+0.0550	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	456	1	csqa	zh	en	0.5450	0.5440	-0.0010	0.5450	0.5440	-0.0010	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	456	1	csqa	zh	zh	0.5340	0.5500	+0.0160	0.5340	0.5500	+0.0160	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	456	1	sib200	en	en	0.7549	0.7794	+0.0245	0.7549	0.7745	+0.0196	0.0000	0.0000	0.0000	0.0049
condition-2-zh-5k	456	1	sib200	en	zh	0.7157	0.7206	+0.0049	0.7157	0.7206	+0.0049	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	456	1	sib200	es	en	0.7794	0.7843	+0.0049	0.7745	0.7794	+0.0049	0.0000	0.0000	0.0049	0.0049
condition-2-zh-5k	456	1	sib200	es	zh	0.5784	0.6863	+0.1078	0.6373	0.6863	+0.0490	0.0882	0.0000	0.0147	0.0000
condition-2-zh-5k	456	1	sib200	ur	en	0.7402	0.7059	-0.0343	0.7255	0.7059	-0.0196	0.0000	0.0000	0.0147	0.0000
condition-2-zh-5k	456	1	sib200	ur	zh	0.5686	0.6520	+0.0833	0.5735	0.6520	+0.0784	0.0098	0.0000	0.0049	0.0000
condition-2-zh-5k	456	1	sib200	zh	en	0.8039	0.7696	-0.0343	0.7892	0.7647	-0.0245	0.0098	0.0000	0.0196	0.0049
condition-2-zh-5k	456	1	sib200	zh	zh	0.5343	0.6863	+0.1520	0.6667	0.6863	+0.0196	0.1912	0.0049	0.0098	0.0000
condition-2-zh-5k	456	1	xnli	en	en	0.4998	0.5234	+0.0236	0.4998	0.5234	+0.0236	0.0014	0.0000	0.0014	0.0000
condition-2-zh-5k	456	1	xnli	en	zh	0.3333	0.3331	-0.0002	0.3333	0.3331	-0.0002	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	456	1	xnli	es	en	0.4525	0.4651	+0.0126	0.4525	0.4651	+0.0126	0.0006	0.0000	0.0006	0.0000
condition-2-zh-5k	456	1	xnli	es	zh	0.3337	0.3331	-0.0006	0.3337	0.3331	-0.0006	0.0000	0.0002	0.0000	0.0002
condition-2-zh-5k	456	1	xnli	ur	en	0.4343	0.4485	+0.0142	0.4343	0.4485	+0.0142	0.0038	0.0000	0.0038	0.0000
condition-2-zh-5k	456	1	xnli	ur	zh	0.3311	0.3337	+0.0026	0.3311	0.3337	+0.0026	0.0002	0.0008	0.0002	0.0008
condition-2-zh-5k	456	1	xnli	zh	en	0.3906	0.4168	+0.0261	0.3906	0.4168	+0.0261	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	456	1	xnli	zh	zh	0.3329	0.3331	+0.0002	0.3329	0.3331	+0.0002	0.0004	0.0000	0.0004	0.0000
condition-2-zh-5k	456	2	belebele	en	en	0.7822	0.7878	+0.0056	0.7822	0.7878	+0.0056	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	456	2	belebele	en	zh	0.8000	0.8133	+0.0133	0.8000	0.8133	+0.0133	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	456	2	belebele	es	en	0.7011	0.7167	+0.0156	0.7011	0.7167	+0.0156	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	456	2	belebele	es	zh	0.7167	0.7344	+0.0178	0.7167	0.7344	+0.0178	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	456	2	belebele	ur	en	0.6144	0.6200	+0.0056	0.6144	0.6200	+0.0056	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	456	2	belebele	ur	zh	0.6067	0.6344	+0.0278	0.6067	0.6344	+0.0278	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	456	2	belebele	zh	en	0.7589	0.7811	+0.0222	0.7589	0.7811	+0.0222	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	456	2	belebele	zh	zh	0.7611	0.7811	+0.0200	0.7611	0.7811	+0.0200	0.0000	0.0011	0.0000	0.0011
condition-2-zh-5k	456	2	csqa	en	en	0.6070	0.6110	+0.0040	0.6070	0.6110	+0.0040	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	456	2	csqa	en	zh	0.6310	0.6350	+0.0040	0.6310	0.6350	+0.0040	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	456	2	csqa	es	en	0.5170	0.5280	+0.0110	0.5170	0.5280	+0.0110	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	456	2	csqa	es	zh	0.5300	0.5470	+0.0170	0.5300	0.5470	+0.0170	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	456	2	csqa	ur	en	0.4170	0.4150	-0.0020	0.4170	0.4150	-0.0020	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	456	2	csqa	ur	zh	0.4020	0.4060	+0.0040	0.4020	0.4060	+0.0040	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	456	2	csqa	zh	en	0.5320	0.5290	-0.0030	0.5320	0.5290	-0.0030	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	456	2	csqa	zh	zh	0.5320	0.5470	+0.0150	0.5320	0.5470	+0.0150	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	456	2	sib200	en	en	0.7206	0.6814	-0.0392	0.7206	0.6814	-0.0392	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	456	2	sib200	en	zh	0.6275	0.6765	+0.0490	0.6520	0.6765	+0.0245	0.0539	0.0049	0.0098	0.0049
condition-2-zh-5k	456	2	sib200	es	en	0.6765	0.6471	-0.0294	0.6765	0.6471	-0.0294	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	456	2	sib200	es	zh	0.4755	0.6324	+0.1569	0.5931	0.6324	+0.0392	0.1716	0.0245	0.0147	0.0245
condition-2-zh-5k	456	2	sib200	ur	en	0.6814	0.6765	-0.0049	0.6814	0.6765	-0.0049	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	456	2	sib200	ur	zh	0.5343	0.6176	+0.0833	0.5343	0.6176	+0.0833	0.0147	0.0000	0.0098	0.0000
condition-2-zh-5k	456	2	sib200	zh	en	0.6961	0.6667	-0.0294	0.6961	0.6667	-0.0294	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	456	2	sib200	zh	zh	0.4853	0.6373	+0.1520	0.6225	0.6569	+0.0343	0.2206	0.0441	0.0245	0.0147
condition-2-zh-5k	456	2	xnli	en	en	0.3786	0.3627	-0.0160	0.3786	0.3627	-0.0160	0.0004	0.0002	0.0004	0.0002
condition-2-zh-5k	456	2	xnli	en	zh	0.2405	0.3301	+0.0896	0.3337	0.3303	-0.0034	0.3212	0.0014	0.1477	0.0012
condition-2-zh-5k	456	2	xnli	es	en	0.3661	0.3675	+0.0014	0.3661	0.3675	+0.0014	0.0086	0.0036	0.0086	0.0036
condition-2-zh-5k	456	2	xnli	es	zh	0.1128	0.3287	+0.2160	0.2369	0.3289	+0.0920	0.7014	0.0138	0.4603	0.0136
condition-2-zh-5k	456	2	xnli	ur	en	0.3357	0.3339	-0.0018	0.3357	0.3339	-0.0018	0.0130	0.0014	0.0130	0.0014
condition-2-zh-5k	456	2	xnli	ur	zh	0.2014	0.2906	+0.0892	0.2078	0.3016	+0.0938	0.3856	0.1571	0.3699	0.1240
condition-2-zh-5k	456	2	xnli	zh	en	0.4649	0.4212	-0.0437	0.4649	0.4212	-0.0437	0.0054	0.0002	0.0054	0.0002
condition-2-zh-5k	456	2	xnli	zh	zh	0.0675	0.3495	+0.2820	0.2491	0.3507	+0.1016	0.8253	0.0321	0.4054	0.0271
condition-3-zh-5k	42	1	belebele	en	en	0.7678	0.7911	+0.0233	0.7678	0.7911	+0.0233	0.0000	0.0000	0.0000	0.0000
condition-3-zh-5k	42	1	belebele	en	zh	0.7889	0.7889	+0.0000	0.7889	0.7889	+0.0000	0.0000	0.0000	0.0000	0.0000
condition-3-zh-5k	42	1	belebele	es	en	0.6911	0.7056	+0.0144	0.6911	0.7056	+0.0144	0.0000	0.0000	0.0000	0.0000
